series_type,table_type,table_type_desc,country_code,country_type,country_english_name,year,period_type,period_number,period,period_in_date,trade_flow,trade_flow_desc,commodity_group_code,commodity_group_name,partner_country_code,partner_country_english_name,base_year,currency_type,value,value_unit,value_type,value_type_desc,estimation_type,estimation_type_desc
T38.A.CF.,T38,Conversion factors,430,C,Liberia,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,1.00037,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,434,C,Libya,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,2.39318869,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,434,C,Libya,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,2.39095599,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,440,C,Lithuania,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.25,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,440,C,Lithuania,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.25,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,442,C,Luxembourg,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.0339603,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,442,C,Luxembourg,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.0339603,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,450,C,Madagascar,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00116412,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,450,C,Madagascar,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00117618,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,454,C,Malawi,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.06543561,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,454,C,Malawi,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.06544752,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,458,C,Malaysia,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.39957155,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,458,C,Malaysia,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.39975644,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,462,C,Maldives,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.0849618,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,462,C,Maldives,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.0849618,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,466,C,Mali,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00200764,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,466,C,Mali,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00200764,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,470,C,Malta,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,2.83530664,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,470,C,Malta,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,2.83462314,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,474,C,Martinique,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.20126818,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,474,C,Martinique,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.20088623,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,478,C,Mauritania,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.07699704,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,478,C,Mauritania,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.07704721,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,480,C,Mauritius,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.05751543,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,480,C,Mauritius,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.05749233,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,484,C,Mexico,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.157266,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,484,C,Mexico,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.157266,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,490,C,"Other Asia, nes",1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.037736,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,490,C,"Other Asia, nes",1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.037879,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,496,C,Mongolia,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00223275,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,496,C,Mongolia,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00223275,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,498,C,Republic of Moldova,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.22243,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,498,C,Republic of Moldova,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.22243,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,500,C,Montserrat,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,500,C,Montserrat,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,504,C,Morocco,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.11729163,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,504,C,Morocco,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.11724546,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,508,C,Mozambique,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.0127811,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,508,C,Mozambique,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.0127811,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,512,C,Oman,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,2.60078,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,512,C,Oman,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,2.60078,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,516,C,Namibia,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.27565891,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,516,C,Namibia,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.27565891,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,520,C,Nauru,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.74233765,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,520,C,Nauru,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.74163283,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,524,C,Nepal,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.01930722,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,524,C,Nepal,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.01931687,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,528,C,Netherlands,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.62380895,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,528,C,Netherlands,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.62370576,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,530,C,Neth. Antilles,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.5587,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,530,C,Neth. Antilles,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.5587,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,548,C,Vanuatu,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00890802,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,548,C,Vanuatu,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00891664,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,554,C,New Zealand,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.6568005,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,554,C,New Zealand,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.65643327,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,558,C,Nicaragua,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.13334,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,558,C,Nicaragua,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.13334,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,562,C,Niger,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00199976,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,562,C,Niger,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00200992,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,566,C,Nigeria,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.0456742,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,566,C,Nigeria,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.0456742,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,570,C,Niue,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.65617253,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,570,C,Niue,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.6562468,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,579,C,Norway,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.15804514,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,579,C,Norway,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.15795271,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,583,C,Micronesia,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,1,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,583,C,Micronesia,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,1,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,586,C,Pakistan,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.03159961,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,586,C,Pakistan,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.0316234,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,591,C,Panama,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,1,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,591,C,Panama,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,1,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,598,C,Papua New Guinea,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.77929394,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,598,C,Papua New Guinea,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.78047636,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,600,C,Paraguay,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00050944,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,600,C,Paraguay,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00050944,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,604,C,Peru,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.443882,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,604,C,Peru,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.443882,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,608,C,Philippines,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.03882864,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,608,C,Philippines,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.03880782,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,616,C,Poland,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.41232867,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,616,C,Poland,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.41223879,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,620,C,Portugal,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00662841,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,620,C,Portugal,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00662488,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,624,C,Guinea-Bissau,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00361726,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,624,C,Guinea-Bissau,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00363917,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,634,C,Qatar,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.274725,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,634,C,Qatar,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.274725,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,638,C,Réunion,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.20123083,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,638,C,Réunion,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.20073065,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,642,C,Romania,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,4.97649,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,642,C,Romania,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,4.97649,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,646,C,Rwanda,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00388045,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,646,C,Rwanda,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00353923,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,654,C,Saint Helena,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,1.57847,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,654,C,Saint Helena,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,1.57847,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,659,C,Saint Kitts-Nevis,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,659,C,Saint Kitts-Nevis,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,660,C,Anguilla,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,660,C,Anguilla,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,662,C,Saint Lucia,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,662,C,Saint Lucia,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,666,C,Saint Pierre-Miquelon,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.20126915,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,666,C,Saint Pierre-Miquelon,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.20105379,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,670,C,Saint Vincent-Grenadines,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,670,C,Saint Vincent-Grenadines,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.37037,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,678,C,Sao Tome and Principe,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00071666,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,678,C,Sao Tome and Principe,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00071666,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,682,C,Saudi Arabia,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.266667,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,682,C,Saudi Arabia,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.266667,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,686,C,Senegal,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00200531,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,686,C,Senegal,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00200439,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,690,C,Seychelles,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.20989334,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,690,C,Seychelles,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.2095877,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,694,C,Sierra Leone,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00130429,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,694,C,Sierra Leone,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00140355,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,699,C,India,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.03078544,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,699,C,India,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.03079636,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,702,C,Singapore,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.7059844,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,702,C,Singapore,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.7061259,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,703,C,Slovakia,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.03369224,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,703,C,Slovakia,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.03369607,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,704,C,Viet Nam,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,9.075E-05,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,704,C,Viet Nam,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,9.075E-05,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,705,C,Slovenia,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00844933,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,705,C,Slovenia,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00844933,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,706,C,Somalia,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00038,,CF,Conversion Factor,X,Estimate
T38.A.CF.,T38,Conversion factors,706,C,Somalia,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00038,,CF,Conversion Factor,X,Estimate
T38.A.CF.,T38,Conversion factors,710,C,South Africa,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.27566028,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,710,C,South Africa,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.27557628,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,724,C,Spain,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00803276,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,724,C,Spain,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00802858,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,732,C,Western Sahara,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.1171415,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,732,C,Western Sahara,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.1171415,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,736,C,Sudan,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,1.79428,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,736,C,Sudan,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,1.79428,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,740,C,Suriname,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00226891,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,740,C,Suriname,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.00225019,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,748,C,Eswatini,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.27524678,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,748,C,Eswatini,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.27545495,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,752,C,Sweden,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.14061483,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,752,C,Sweden,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.14058988,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,757,C,Switzerland,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.84831899,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,757,C,Switzerland,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.84838205,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,760,C,Syrian Arab Rep.,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.089087,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,760,C,Syrian Arab Rep.,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.089087,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,764,C,Thailand,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.04013337,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,764,C,Thailand,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.04013806,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,768,C,Togo,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.0020075,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,768,C,Togo,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.00200817,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,776,C,Tonga,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.78834965,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,776,C,Tonga,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.78714266,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,780,C,Trinidad and Tobago,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.16808358,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,780,C,Trinidad and Tobago,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.16814901,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,784,C,United Arab Emirates,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,0.272405,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,784,C,United Arab Emirates,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,0.272405,,CF,Conversion Factor,A,Actual
T38.A.CF.,T38,Conversion factors,788,C,Tunisia,1995,A,0,199552,01/01/1995,X,Exports,1,Total,0,World,,,1.05845701,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,788,C,Tunisia,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,1.05879942,,CF,Conversion Factor,C,Calculate
T38.A.CF.,T38,Conversion factors,792,C,Turkey,1995,A,0,199552,01/01/1995,M,Imports,1,Total,0,World,,,21.9167,,CF,Conversion Factor,A,Actual
